"ANO","SELECT","NCAT.IPCC","C1","C2","EM","UN_EM","UP_EM","PAR1_EM","PAR2_EM","PAR3_EM","DIST_EM","Method","GAS","Sector"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",3660.25539059453,0.0983813150894433,0.0983813150894433,3657.74693398832,183.602329669643,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",1557.45487432055,0.0961296649259513,0.0961296649259513,1556.88904214694,76.3601898448112,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",2500.91712430206,0.0982050384256118,0.0982050384256118,2499.62448452631,125.245014953738,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",4651.03589483367,0.0981789374702124,0.0981789374702124,4650.31189025115,232.944423413522,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",4953.02474088305,0.0974590969018435,0.0974590969018435,4954.57624722574,246.36602018953,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",5435.46212093692,0.0994998864867044,0.0994998864867044,5435.55879149338,275.942561705958,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",5328.26619445873,0.0978877682045818,0.0978877682045818,5332.78571591373,266.338818550571,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",2253.15095106254,0.097512392024827,0.097512392024827,2252.72091661679,112.077674322783,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",3465.98426855597,0.0976375343039688,0.0976375343039688,3464.83065405337,172.603948088345,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",292.599489782697,0.0967301738602853,0.0967301738602853,292.488270400694,14.4351842539559,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",2.99520720608609,0.0974860378625194,0.0974860378625194,2.9969908776146,0.149066395338547,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",128.043897486589,0.09785766899591,0.0978576689959099,128.032857537075,6.39246286783364,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",121.16799517117,0.0980741919688261,0.0980741919688262,121.098814429573,6.05963602762336,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",97.1351197235294,0.0979648355269426,0.0979648355269426,97.1064085294587,4.85366742207406,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",917.901093033654,0.0977446852864386,0.0977446852864386,918.105481755017,45.7865206104578,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",1201.1972076114,0.0985887136082903,0.0985887136082903,1201.00888028618,60.4122940388287,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",5.77988441620977,0.100206221226986,0.100206221226986,5.77861716904741,0.29544083207402,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",11.6377392744826,0.0986107955772814,0.0986107955772814,11.641005357381,0.58568872115276,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",166.208881023852,0.0978394259232477,0.0978394259232477,166.183844557446,8.29572996109634,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",131.240776267582,0.0979496905853431,0.0979496905853431,131.324344910718,6.56296699928716,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",192.500562153736,0.0980725581303474,0.0980725581303474,192.585379456528,9.63657545280743,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",130.655161252117,0.0974683460459033,0.0974683460459032,130.683144258924,6.49882856392618,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",110.024334301837,0.0989049559975174,0.0989049559975174,110.035046024077,5.55265886059129,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",520.577711689803,0.0976794167480262,0.0976794167480262,520.651186417147,25.9478769097532,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",566.016884023681,0.0972032382717246,0.0972032382717245,566.101965160378,28.0754874271268,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",52.8641616488183,0.0986164341369753,0.0986164341369753,52.8207149983929,2.6576970815764,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",127.716172381058,0.0983089656071606,0.0983089656071605,127.704458509786,6.40547138546825,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5987.36068611318,0.0986146185707667,0.0986146185707667,5985.95045577922,301.180136796596,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4181.43358420582,0.0980178934530761,0.0980178934530763,4180.9303284583,209.088527494412,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4439.66962597444,0.0984583264178778,0.0984583264178778,4438.62821539152,222.973436821175,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5755.64918899042,0.0990161718820113,0.0990161718820113,5754.79776462968,290.728834357896,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",6463.05051766388,0.0976413762750611,0.0976413762750611,6463.24966188635,321.985810542331,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",6360.91485989677,0.0971941100507609,0.0971941100507609,6363.07972520599,315.543487508812,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5343.53540964088,0.0992455387361937,0.0992455387361937,5343.13045777885,270.556941353424,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",3531.06021406042,0.0975195580746757,0.0975195580746757,3530.14249392371,175.645031573813,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4307.95739705097,0.097706349062306,0.0977063490623061,4311.54492726173,214.935231965351,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",0.859329837609937,0.0981548840921233,0.0981548840921233,0.859249868749138,0.0430311842148649,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",5.30147036112501,0.0972725986570989,0.0972725986570989,5.30080960923627,0.263078061507306,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",6.12769569951751,0.0988472353335933,0.0988472353335933,6.12099934007019,0.308701520546906,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",1.90293492430514,0.0983220195029958,0.0983220195029959,1.90488544333811,0.0955589925060867,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",30.0140348967622,0.0980716563925992,0.0980716563925991,30.0220478436973,1.50222758354419,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",46.3717251143421,0.0986008076568614,0.0986008076568614,46.3563990904488,2.33207264339333,0,"NORMAL","MC","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",213.520571715672,0.72958246741543,0.72958246741543,213.655621898067,79.5317653952455,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",243.488532265748,0.733951680390247,0.733951680390247,242.866299752068,90.9466348459575,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",291.844591198216,0.730049742330855,0.730049742330855,291.487708751969,108.57369234615,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",288.614667634474,0.743273184746795,0.743273184746795,287.832086996903,109.153981227216,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",313.479279731294,0.720044077487784,0.720044077487784,315.71025673264,115.984427446422,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",346.599202261347,0.743301841795704,0.743301841795704,345.063896978567,130.862930229589,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",365.771644032153,0.736429795603529,0.736429795603529,365.993007418825,137.516892030552,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",344.136613014098,0.728743154563518,0.728743154563518,343.849603569714,127.848290467241,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",299.104242302003,0.740553546123405,0.740553546123404,297.987540594683,112.59172700552,0,"NORMAL","MC","CO2","Zonas No Interconectadas"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",3660.25539059453,0.100044989879554,0.100044989879554,3660.25539059453,91.5475533771529,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",1557.45487432055,0.100044989879554,0.100044989879554,1557.45487432055,38.9538892848152,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",2500.91712430206,0.100044989879554,0.100044989879554,2500.91712430206,62.5510570976004,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",4651.03589483367,0.100044989879554,0.100044989879554,4651.03589483367,116.328209757019,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",4953.02474088305,0.100044989879554,0.100044989879554,4953.02474088305,123.881327518706,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",5435.46212093692,0.100044989879554,0.100044989879554,5435.46212093692,135.947688219958,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",5328.26619445873,0.100044989879554,0.100044989879554,5328.26619445873,133.266584375048,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",2253.15095106254,0.100044989879554,0.100044989879554,2253.15095106254,56.3541160240396,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",3465.98426855597,0.100044989879554,0.100044989879554,3465.98426855597,86.6885902675937,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",292.599489782697,0.1000199980004,0.1000199980004,292.599489782697,7.31645009574585,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",2.99520720608609,0.1000199980004,0.1000199980004,2.99520720608609,0.0748951546908785,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",128.043897486589,0.1000199980004,0.1000199980004,128.043897486589,3.20173759264302,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",121.16799517117,0.1000199980004,0.1000199980004,121.16799517117,3.02980565868323,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",97.1351197235294,0.1000199980004,0.1000199980004,97.1351197235294,2.428863620129,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",917.901093033654,0.1000199980004,0.1000199980004,917.901093033654,22.9521163724477,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",1201.1972076114,0.1000199980004,0.1000199980004,1201.1972076114,30.0359355758446,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",5.77988441620977,0.1000199980004,0.1000199980004,5.77988441620977,0.144526006937961,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Diésel oil",11.6377392744826,0.1000199980004,0.1000199980004,11.6377392744826,0.291001664740731,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",166.208881023852,0.1000199980004,0.1000199980004,166.208881023852,4.1560529869136,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",131.240776267582,0.1000199980004,0.1000199980004,131.240776267582,3.28167554496363,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",192.500562153736,0.1000199980004,0.1000199980004,192.500562153736,4.81347646042312,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",130.655161252117,0.1000199980004,0.1000199980004,130.655161252117,3.26703224179466,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",110.024334301837,0.1000199980004,0.1000199980004,110.024334301837,2.75115842421627,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",520.577711689803,0.1000199980004,0.1000199980004,520.577711689803,13.0170454205667,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",566.016884023681,0.1000199980004,0.1000199980004,566.016884023681,14.1532519020603,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",52.8641616488183,0.1000199980004,0.1000199980004,52.8641616488183,1.32186833560191,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Fuel Oil",127.716172381058,0.1000199980004,0.1000199980004,127.716172381058,3.19354282654304,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5987.36068611318,0.1000199980004,0.1000199980004,5987.36068611318,149.713950963178,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4181.43358420582,0.1000199980004,0.1000199980004,4181.43358420582,104.556744682768,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4439.66962597444,0.1000199980004,0.1000199980004,4439.66962597444,111.0139367781,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5755.64918899042,0.1000199980004,0.1000199980004,5755.64918899042,143.920005093456,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",6463.05051766388,0.1000199980004,0.1000199980004,6463.05051766388,161.608574963306,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",6360.91485989677,0.1000199980004,0.1000199980004,6360.91485989677,159.054672891897,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",5343.53540964088,0.1000199980004,0.1000199980004,5343.53540964088,133.615100246837,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",3531.06021406042,0.1000199980004,0.1000199980004,3531.06021406042,88.2941588874036,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Gas Natural",4307.95739705097,0.1000199980004,0.1000199980004,4307.95739705097,107.720472559712,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",0.859329837609937,0.1000199980004,0.1000199980004,0.859329837609937,0.0214875421598575,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",5.30147036112501,0.1000199980004,0.1000199980004,5.30147036112501,0.132563263729726,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",6.12769569951751,0.1000199980004,0.1000199980004,6.12769569951751,0.1532230279032,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",1.90293492430514,0.1000199980004,0.1000199980004,1.90293492430514,0.0475828868309727,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",30.0140348967622,0.1000199980004,0.1000199980004,30.0140348967622,0.750500927589522,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Kerosene y Jet Fuel",46.3717251143421,0.1000199980004,0.1000199980004,46.3717251143421,1.1595249633029,0,"NORMAL","PROP","CO2","Sistema Interconectado Nacional"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",213.520571715672,0.750002666661926,0.750002666661926,213.520571715672,40.0352495434832,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",243.488532265748,0.750002666661926,0.750002666661926,243.488532265748,45.6542621252273,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",291.844591198216,0.750002666661926,0.750002666661926,291.844591198216,54.7210554123803,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",288.614667634474,0.750002666661926,0.750002666661926,288.614667634474,54.1154425909003,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",313.479279731294,0.750002666661926,0.750002666661926,313.479279731294,58.7775739354326,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",346.599202261347,0.750002666661926,0.750002666661926,346.599202261347,64.9875814897267,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",365.771644032153,0.750002666661926,0.750002666661926,365.771644032153,68.5824271033579,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2017,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",344.136613014098,0.750002666661926,0.750002666661926,344.136613014098,64.5258443641442,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2018,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Zonas No Interconectadas","Diésel oil",299.104242302003,0.750002666661926,0.750002666661926,299.104242302003,56.0822448340993,0,"NORMAL","PROP","CO2","Zonas No Interconectadas"
2010,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0415295994171481,0.549052017701931,0.835221394631829,0.043756767474913,0.0176488153243084,0.118605844761123,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2011,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0176710284225034,0.530715199166607,0.80357025229211,0.0188489263026561,0.00803808932941156,0.0493454582026242,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2012,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.028375639201198,0.535930563658642,0.78498100756641,0.0302467645271615,0.012158085091145,0.0759658556371745,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2013,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0527710875267218,0.538463424338172,0.811919809704318,0.0558809939322947,0.0230968912654629,0.147054023662167,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2014,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0561974811704835,0.541821941912956,0.8149845430914,0.058332796996382,0.0237571960964921,0.153690483580104,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2015,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0616712607294124,0.525662482229303,0.802008442929667,0.0653054964267143,0.028591612774008,0.171655860632605,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
2016,"Nacional","1A1a  Producción de electricidad y calor como actividad principal ","Sistema Interconectado Nacional","Carbón Mineral",0.0604550057387829,0.537751049658588,0.814747523157311,0.0620665240933228,0.0258811456621332,0.164369431538408,"TRIANGULAR","MC","CH4","Sistema Interconectado Nacional"
